Baso population #,Metric 1,Metric 2,Metric 3,Metric 4,Metric 5,Metric 6,Metric 7,Metric 8,Metric 9,Metric 10,Metric 11,Metric 12,% of activated basophils
5,1.05457356,0.834780881,0.80238431,0.706771678,0.603950585,0.551565617,-0.099839729,-0.171945909,-0.218397361,-0.20823845,-0.245025703,-0.26393826,23
5,1.191914575,0.993222287,0.947733557,0.789701843,0.720960782,0.652715784,-0.042600009,-0.178412276,-0.218939334,-0.192640295,-0.219585773,-0.269382527,23
5,0.914370136,0.851242492,0.797437426,0.7020925,0.630623379,0.582772034,-0.107413299,-0.145338946,-0.20656522,-0.204908968,-0.223807766,-0.271764619,23
5,0.996315046,0.88470391,0.857677883,0.756768368,0.659209001,0.558208633,-0.017028586,-0.171100701,-0.18349689,-0.246063002,-0.225011014,-0.30952776,23
5,1.223338741,1.051741321,0.984621604,0.782517302,0.678860562,0.611673222,-0.019672228,-0.176845388,-0.230256807,-0.201345614,-0.254437848,-0.312519859,23
5,0.836159763,0.780880695,0.763606306,0.644439549,0.552519872,0.447133124,-0.020602726,-0.179142586,-0.143785835,-0.199418959,-0.286170365,-0.33461888,23
5,1.158891152,0.883351471,0.864422072,0.717032675,0.658766386,0.576870936,-0.107820077,-0.157471233,-0.182148348,-0.199425322,-0.217714267,-0.26802502,23
5,1.03782088,0.909290126,0.858439543,0.731697712,0.68554563,0.585952397,-0.052351801,-0.175722488,-0.164923024,-0.169237605,-0.210470985,-0.25504662,23
5,0.843435503,0.803413057,0.767090883,0.636029166,0.54904362,0.504899003,-0.075966115,-0.162330117,-0.155282962,-0.22625319,-0.238450614,-0.254492469,23
5,0.816903221,0.762492021,0.759831872,0.630984769,0.56211051,0.516148171,-0.014969662,-0.136946293,-0.168540003,-0.192769611,-0.22688264,-0.20944983,23
5,1.014869835,0.862155413,0.838465556,0.696789858,0.635349601,0.543125668,-0.090331035,-0.1631831,-0.169966447,-0.173010037,-0.240871376,-0.318722894,23
5,1.063289037,0.908734859,0.860522985,0.75449605,0.675289792,0.632533121,-0.107863651,-0.179307899,-0.194265174,-0.180314076,-0.246799783,-0.275051177,23
5,0.984937682,0.798844038,0.771198762,0.680138516,0.612283328,0.54260384,-0.049731429,-0.185449794,-0.187996156,-0.166321044,-0.224027347,-0.293206554,23
5,0.875082462,0.79595378,0.785834502,0.684339393,0.581196193,0.495852947,-0.044010075,-0.173263455,-0.169519711,-0.21687241,-0.278473392,-0.35239054,23
5,1.013284878,0.861210851,0.819586432,0.713522587,0.623243819,0.562862745,0.010509516,-0.164209801,-0.146009909,-0.197383239,-0.267894846,-0.299905701,23
5,1.130327496,0.921021584,0.911777479,0.802997821,0.719590493,0.614751758,0.019473845,-0.137934998,-0.161295137,-0.190697091,-0.26728327,-0.292040583,23
5,0.996860235,0.990097639,0.984470113,0.944808269,0.675546069,0.405623291,0.055132063,-0.087173336,-0.093021521,-0.337689604,-0.639210115,-0.733065715,23
5,0.92884581,0.876454059,0.849749743,0.689528837,0.619957514,0.538482712,-0.017854391,-0.172520385,-0.18685869,-0.232228843,-0.254576538,-0.314598458,23
5,0.776169651,0.679620752,0.672715497,0.555505418,0.488320458,0.457171857,-0.013419078,-0.143775731,-0.199794502,-0.207059475,-0.193925267,-0.235546497,23
5,0.943866627,0.823577183,0.790125898,0.672383499,0.584687173,0.50861845,-0.031899624,-0.165987201,-0.18872557,-0.21251294,-0.19952234,-0.240686191,23
5,1.023317494,0.884176847,0.841333667,0.708586494,0.614987452,0.510953716,-0.032987652,-0.194702439,-0.207227609,-0.210529381,-0.248084407,-0.341902168,23
5,0.936111725,0.831769853,0.821549493,0.674218995,0.606935452,0.534438996,0.002619723,-0.159796594,-0.163055207,-0.175746079,-0.242803004,-0.265881709,23
5,0.849784987,0.72616505,0.714022296,0.623010936,0.569907412,0.503362285,-0.104305492,-0.158761391,-0.166158848,-0.161831927,-0.243188135,-0.270916136,23
5,1.149332267,0.972571863,0.942831566,0.822517072,0.750253313,0.646427824,-0.015501311,-0.143867526,-0.141872534,-0.187332148,-0.176503434,-0.322849012,23
5,0.929539307,0.808288594,0.793611748,0.657560733,0.588734083,0.53616768,-0.076292943,-0.149063663,-0.185583381,-0.182349921,-0.25147962,-0.29870144,23
5,0.978892181,0.80892673,0.808346479,0.682793592,0.615917908,0.522655038,-0.064800274,-0.178600942,-0.163837714,-0.217314685,-0.265015464,-0.31392427,23
5,0.912480162,0.774010323,0.750902726,0.661078654,0.566017833,0.51364015,0.001042804,-0.164778631,-0.172765133,-0.221288034,-0.233029701,-0.296987932,23
5,0.95398786,0.698937224,0.67917602,0.63840894,0.547119552,0.4993604,-0.06005511,-0.138155817,-0.157020943,-0.177532418,-0.236619948,-0.27960621,23
5,0.78654974,0.719499534,0.685324969,0.47846588,0.403695375,0.363252487,-0.070977789,-0.200132532,-0.229079025,-0.257396044,-0.224195403,-0.159308398,23
5,0.756447438,0.713691825,0.706354724,0.575251254,0.488866703,0.413982459,0.00392659,-0.100385648,-0.151614859,-0.228693472,-0.288362706,-0.307773371,23
5,0.927763109,0.871589797,0.829146393,0.693346741,0.629273907,0.534888419,-0.002514286,-0.17887475,-0.172991913,-0.231354315,-0.286855594,-0.326025926,23
5,1.127090223,0.955744997,0.925637375,0.799357891,0.721107775,0.620090324,-0.029885439,-0.122246581,-0.14423313,-0.169974643,-0.241234971,-0.29554064,23
5,1.209974403,1.0048393,0.953860585,0.834952202,0.738424548,0.63574844,-0.031216153,-0.174150647,-0.185548099,-0.159434189,-0.229379218,-0.317542839,23
5,0.874375143,0.722524382,0.697548808,0.614967176,0.544843721,0.499144118,-0.042033902,-0.157773344,-0.144829868,-0.175216217,-0.24110054,-0.303127955,23
5,1.169179706,0.895591071,0.85256786,0.755758982,0.680110915,0.555894346,-0.04145688,-0.189672078,-0.169352748,-0.207520394,-0.276071753,-0.344689938,23
5,1.069773951,0.88637306,0.858852783,0.764052759,0.665410112,0.598650011,-0.017406343,-0.14026378,-0.158830823,-0.186244362,-0.204599896,-0.268630084,23
5,0.978961588,0.851995385,0.814788544,0.71195573,0.642211035,0.583930301,-0.042921574,-0.135040922,-0.179904784,-0.176407256,-0.226463567,-0.296124067,23
5,0.981039637,0.834704253,0.816552176,0.693148274,0.614026588,0.561117933,-0.067689698,-0.189328369,-0.199955436,-0.183048305,-0.265269319,-0.272729006,23
5,1.090930599,0.922317799,0.869654869,0.729547428,0.644585348,0.583599989,-0.050025259,-0.194460775,-0.181598636,-0.179045544,-0.195060593,-0.27975193,23
5,0.833821252,0.839750073,0.787155582,0.669260597,0.595470493,0.537651691,0.04877189,-0.137182806,-0.167379116,-0.176584511,-0.215845087,-0.323956829,23
5,0.804773155,0.76690467,0.721604895,0.626696862,0.537200108,0.462981189,0.009726921,-0.159097815,-0.176467096,-0.197883877,-0.252941999,-0.247835419,23
5,0.9192714,0.739825768,0.737385561,0.655206173,0.573584148,0.500456133,-0.113736011,-0.131872318,-0.17449011,-0.165132104,-0.218113235,-0.293690741,23
5,0.802230333,0.715390813,0.662145909,0.588813686,0.507369695,0.450199084,-0.010830787,-0.203621894,-0.171666937,-0.204619688,-0.229786804,-0.259699388,23
5,0.929440243,0.83245061,0.794936967,0.693876939,0.616462991,0.541620695,-0.039981505,-0.179956836,-0.187944142,-0.203718044,-0.255720955,-0.337019318,23
5,0.895537414,0.763684456,0.726195618,0.635692036,0.561748116,0.518602097,0.05220635,-0.174419621,-0.174085983,-0.162414095,-0.21972018,-0.315544135,23
5,1.050137411,0.799998983,0.781886858,0.682688821,0.621151092,0.515403504,-0.075609191,-0.158105543,-0.193697392,-0.179751803,-0.241185027,-0.288542127,23
5,0.940020979,0.775305969,0.766735567,0.656986275,0.579508978,0.499924402,-0.027893917,-0.166927175,-0.183317558,-0.204460068,-0.238327824,-0.318815931,23
5,1.049546597,0.925944857,0.880932215,0.741793179,0.666565904,0.601042962,-0.004149304,-0.152984915,-0.188214229,-0.206679484,-0.254284441,-0.297510894,23
5,0.863213818,0.73219378,0.729854744,0.634421716,0.566219835,0.514377452,-0.009218233,-0.151333531,-0.176336391,-0.150202702,-0.245455416,-0.308806516,23
5,1.05312321,0.912930906,0.834646384,0.689221154,0.592971086,0.53876722,-0.045742358,-0.194566234,-0.211786735,-0.186047047,-0.261776164,-0.292326859,23
5,0.863381146,0.808654116,0.758106768,0.672610006,0.606647995,0.538940504,0.03025478,-0.183955854,-0.123335669,-0.18076791,-0.200211874,-0.34558075,23
5,0.752561576,0.654296158,0.654067358,0.561763302,0.485970564,0.435069439,-0.098114965,-0.172544451,-0.148649737,-0.180735128,-0.220213639,-0.280717435,23
5,1.141915746,0.960502894,0.920338971,0.76139449,0.679229044,0.586117282,-0.043565174,-0.176533109,-0.209604297,-0.210439449,-0.245643542,-0.28545118,23
5,0.948952203,0.793646928,0.7572647,0.638057758,0.565125794,0.510158075,-0.053676959,-0.201539005,-0.174971531,-0.199471613,-0.243602777,-0.294354802,23
5,1.003087176,0.850163605,0.815876269,0.72188255,0.650331609,0.55069973,0.015096639,-0.135150019,-0.164667552,-0.184087464,-0.189699835,-0.333802408,23
5,1.005649983,0.773741179,0.776084651,0.678043141,0.571148032,0.50198142,-0.100713386,-0.178596613,-0.183918243,-0.187240744,-0.244572894,-0.31349529,23
5,1.111156372,0.961887995,0.890414834,0.775531357,0.677666672,0.619656056,-0.012351285,-0.178466966,-0.208429109,-0.166078394,-0.206878018,-0.254193724,23
5,0.895355325,0.793385766,0.757727375,0.636375231,0.576246927,0.488036842,-0.101856142,-0.163530549,-0.185323537,-0.209581871,-0.24340091,-0.265934698,23
5,0.973560502,0.840141899,0.799728995,0.706713834,0.616499987,0.520465563,0.00540412,-0.116653532,-0.146159907,-0.205884748,-0.30366842,-0.247754382,23
5,0.878244537,0.792780538,0.740886321,0.627457514,0.596185779,0.480026245,-0.034087321,-0.13858541,-0.130224384,-0.204604782,-0.22161811,-0.258758532,23
5,0.971096098,0.912729261,0.876497076,0.756462765,0.671498572,0.576764936,-0.060918405,-0.198183027,-0.174836901,-0.192174055,-0.250040064,-0.323276718,23
5,1.061625908,0.925757373,0.889964712,0.771969221,0.707524391,0.628112817,0.051471217,-0.146586781,-0.150374592,-0.183398223,-0.213398548,-0.301421578,23
5,1.105219282,0.927035856,0.871219787,0.748892753,0.673062331,0.592939382,-0.049268581,-0.147166634,-0.183040041,-0.174274553,-0.207070171,-0.258870483,23
5,0.862842433,0.816072527,0.752755441,0.649597509,0.595704838,0.529519234,-0.039032948,-0.152101647,-0.178350814,-0.169641471,-0.20735834,-0.299977902,23
5,0.93914351,0.825210398,0.804861333,0.690397764,0.606319205,0.503023081,-0.042243322,-0.178782609,-0.152044892,-0.200068022,-0.24839994,-0.315017816,23
5,1.08882932,0.881172225,0.835909008,0.725766638,0.665709152,0.603115742,-0.019603167,-0.194320261,-0.180120925,-0.18388165,-0.188914324,-0.323110959,23
5,0.895407531,0.745923655,0.722567346,0.626640324,0.579177412,0.501704125,-0.059926265,-0.172281309,-0.184954522,-0.171346844,-0.230676302,-0.295637583,23
5,0.80716301,0.705843252,0.678793191,0.621498776,0.564899545,0.472631434,-0.084511465,-0.147016862,-0.159942037,-0.147835892,-0.245946937,-0.315524981,23
5,1.026901786,0.923145709,0.869253698,0.712476812,0.63517594,0.596035633,-0.050571897,-0.166625663,-0.199467338,-0.20394497,-0.169912981,-0.175859695,23
5,0.933081322,0.74125458,0.716004065,0.629076832,0.553532777,0.494981973,-0.0711515,-0.193408509,-0.10168384,-0.225718892,-0.231799389,-0.268867502,23
5,1.084023656,0.901206531,0.867837788,0.724636279,0.645924406,0.554453977,-0.059731239,-0.189157228,-0.171483017,-0.203562097,-0.232891147,-0.284294183,23
5,0.999530603,0.913473393,0.868563524,0.723792464,0.653202419,0.56910269,-0.080362061,-0.196858815,-0.188514351,-0.205594678,-0.221011964,-0.293103225,23
5,0.867021711,0.7522448,0.698684654,0.613541947,0.547528831,0.484017132,-0.009776856,-0.174215566,-0.202214754,-0.162923228,-0.227050772,-0.308915853,23
5,0.966947199,0.827583842,0.801376219,0.676321238,0.604640831,0.542909492,-0.095643906,-0.155940797,-0.184447743,-0.187208689,-0.263618708,-0.268613434,23
5,0.933194327,0.901176689,0.849562253,0.718297844,0.665751879,0.58194313,-0.087515034,-0.177760985,-0.200256939,-0.200289548,-0.245887852,-0.287104499,23
5,0.881951435,0.859926238,0.80318156,0.668926756,0.591650382,0.541506067,-0.033501491,-0.161261656,-0.157013531,-0.194881025,-0.251058089,-0.24069013,23
5,0.873637442,0.696640175,0.703627077,0.601473619,0.536302694,0.473464647,-0.109330606,-0.156152206,-0.09685899,-0.145030276,-0.240799865,-0.234773382,23
5,0.799227626,0.75788653,0.749580683,0.560557522,0.366728363,0.25923053,0.061657612,-0.102976393,-0.206969996,-0.539409308,-0.709193918,-0.820218646,23
5,0.821284122,0.783449339,0.731477164,0.59266814,0.525041235,0.467498764,0.029160017,-0.113670535,-0.171335171,-0.227814807,-0.27624616,-0.301508007,23
5,0.838886605,0.748420432,0.71982419,0.626972003,0.564076306,0.468465047,-0.020775868,-0.161660341,-0.17365481,-0.187232174,-0.229128482,-0.260787179,23
5,0.864952854,0.830468642,0.800467511,0.716202766,0.630009308,0.550939806,-0.04319066,-0.179435122,-0.176326778,-0.157821123,-0.235789887,-0.308429645,23
5,0.800701624,0.761935861,0.743479597,0.634810711,0.578890787,0.540526443,0.013281221,-0.135788037,-0.14939075,-0.186440607,-0.194117628,-0.300333421,23
5,1.088825301,0.873738053,0.83141732,0.743662086,0.68444639,0.588344896,0.006862651,-0.150802641,-0.166886342,-0.187016262,-0.196568575,-0.270219355,23
5,1.14732903,0.869300089,0.818768256,0.721665804,0.647742309,0.55139635,-0.045821893,-0.180797773,-0.180126911,-0.182200882,-0.267577125,-0.272052374,23
5,0.95621764,0.932246306,0.919513424,0.842879095,0.772511098,0.601407803,-0.016541529,-0.043781559,-0.05764532,-0.178495181,-0.390900418,-0.642454034,23
5,1.060589274,0.93458586,0.887770863,0.752831956,0.642125739,0.5601398,-0.074128971,-0.178702082,-0.184948029,-0.209593952,-0.248406439,-0.321394066,23
5,0.996579247,0.899370979,0.839767972,0.726189347,0.665857256,0.600575931,-0.031825116,-0.161931917,-0.156742712,-0.169246066,-0.20625294,-0.266923126,23
5,1.19107971,1.09453945,1.03476035,0.86695788,0.770211455,0.676305418,-0.031955148,-0.166957931,-0.197172639,-0.234636787,-0.232713349,-0.309824743,23
5,1.138891412,0.993358284,0.958761633,0.805687807,0.697620468,0.607797144,-0.101886114,-0.191558921,-0.186089026,-0.202843836,-0.276349395,-0.345404204,23
5,0.919644484,0.781517981,0.789797675,0.714548225,0.627885067,0.567152539,-0.006123824,-0.151161951,-0.135894805,-0.162238805,-0.196009488,-0.295002675,23
5,0.879431232,0.749806581,0.755407317,0.636047533,0.582965761,0.48096808,-0.056544092,-0.119063255,-0.180986804,-0.177369905,-0.250717207,-0.323281168,23
5,1.040429029,1.002251257,0.926519682,0.737655668,0.644020209,0.579919222,-0.084252301,-0.190132563,-0.225033326,-0.21560919,-0.265741164,-0.302754091,23
5,0.817259534,0.743917065,0.689767245,0.599823859,0.539381147,0.48763435,-0.057440304,-0.160227939,-0.168836638,-0.15030659,-0.245606506,-0.319559651,23
5,0.887933163,0.781139184,0.761958683,0.639798603,0.580964803,0.517062548,0.00128862,-0.135071339,-0.195314003,-0.18129101,-0.239085211,-0.252237969,23
5,1.045479897,0.861568698,0.825252718,0.68619658,0.600470261,0.517487051,-0.004548182,-0.170495607,-0.202506127,-0.203279831,-0.272149832,-0.356328619,23
5,0.848862332,0.757733388,0.755717145,0.634846859,0.560239232,0.528286132,-0.041169059,-0.186071962,-0.180178816,-0.211152229,-0.260780433,-0.261400324,23
5,1.134433507,0.947236957,0.932696141,0.778502828,0.654795235,0.544956431,-0.052980033,-0.148854757,-0.181229563,-0.218841889,-0.370955982,-0.366304222,23
5,0.930000001,0.795324695,0.770129218,0.660283663,0.57710059,0.514095485,-0.014084363,-0.159953065,-0.206632018,-0.176571811,-0.227856388,-0.274419793,23
5,1.084220087,0.882617784,0.830121223,0.709063978,0.646270163,0.575258432,-0.096899276,-0.173289346,-0.162507534,-0.159924592,-0.230302348,-0.284543099,23
5,0.823675035,0.769541815,0.718137152,0.644871247,0.565391518,0.495450411,-0.038166257,-0.133955687,-0.213294033,-0.17716007,-0.219746661,-0.261275836,23
5,0.926071202,0.807741762,0.771949528,0.670724395,0.607950239,0.521338023,-0.08457496,-0.164324592,-0.190559237,-0.163610213,-0.272745091,-0.306534028,23
5,0.979009456,0.801961411,0.779898085,0.644050701,0.587127725,0.492146493,-0.078724829,-0.179007039,-0.188216781,-0.19104656,-0.227862885,-0.287547973,23
5,1.155468846,0.910865345,0.856536237,0.728189068,0.669055497,0.584976369,-0.069099202,-0.178435171,-0.170960963,-0.17924542,-0.225620309,-0.322978141,23
5,0.938908569,0.856483859,0.806682955,0.703732315,0.643853299,0.573224165,-0.048961714,-0.188529239,-0.181548648,-0.17857917,-0.228797355,-0.316520596,23
5,0.875353482,0.815810944,0.757780751,0.664881183,0.600557518,0.543778828,-0.037937421,-0.158040647,-0.192005147,-0.220245594,-0.21145328,-0.260833795,23
5,0.812212808,0.803237129,0.77669017,0.769268007,0.705271081,0.639842745,-0.072309816,-0.013615459,-0.019830522,-0.111546665,-0.15500042,-0.276729446,23
5,0.878445349,0.794056162,0.757014276,0.615574291,0.515681351,0.460685019,-0.030142741,-0.174842988,-0.199109075,-0.264990651,-0.260556909,-0.36767035,23
5,0.919457442,0.79816765,0.737334074,0.656045635,0.576464427,0.493036595,0.018927106,-0.140795901,-0.191084289,-0.170111297,-0.223221162,-0.28766474,23
5,0.968860694,0.868384382,0.831415857,0.696623394,0.63970598,0.577562326,-0.103144477,-0.18839629,-0.17992419,-0.183755081,-0.22969929,-0.295464211,23
5,1.004443676,0.903766975,0.826937241,0.757282783,0.653416555,0.579593517,-0.083880698,-0.169374263,-0.168995861,-0.192632295,-0.242498061,-0.291690054,23
5,1.151532757,1.02508484,0.96190164,0.827147465,0.725743186,0.655690575,-0.073270822,-0.164159615,-0.210787547,-0.204624825,-0.210633266,-0.324250951,23
6,0.950610607,0.903632494,0.887313164,0.756231719,0.681522547,0.598558439,0.041389335,-0.137233188,-0.14169136,-0.179983631,-0.185031136,-0.29038227,2.37
6,1.111145947,1.135114073,1.109945067,1.123863644,1.083865764,1.044758699,-0.017877329,-0.005395955,-0.039234346,-0.057615194,-0.120402216,-0.218365713,2.37
6,1.095215244,1.028719261,1.011008403,0.811498485,0.744860023,0.65942607,0.028438702,-0.138495451,-0.171908794,-0.208477046,-0.247145456,-0.311931923,2.37
6,0.876512175,0.829330105,0.815100083,0.679313099,0.623986964,0.566567941,-0.0226602,-0.09675643,-0.15467195,-0.204154925,-0.225656832,-0.237174098,2.37
6,1.104175469,1.043413933,0.980310279,0.876895829,0.770216978,0.675951604,0.019833511,-0.154764321,-0.157836761,-0.16243266,-0.240321647,-0.313051719,2.37
6,1.014137922,0.94015456,0.928794383,0.799486009,0.706470832,0.649346445,0.018062154,-0.113188068,-0.161886422,-0.190347927,-0.204052752,-0.27540178,2.37
6,1.004029446,0.96211855,0.899408302,0.774096233,0.690312974,0.611249049,0.058708042,-0.138384245,-0.163083014,-0.202742559,-0.247918994,-0.230354725,2.37
6,0.99923516,0.901931703,0.87202556,0.774748959,0.696233378,0.618994705,-4.36E-05,-0.118546233,-0.138904246,-0.156490135,-0.213210041,-0.16775125,2.37
6,1.073677191,1.016346463,0.983844183,0.830776232,0.750437406,0.715329085,0.009893223,-0.127397186,-0.164061541,-0.205263102,-0.180135176,-0.264275271,2.37
6,0.815407389,0.755245396,0.744165229,0.61906415,0.344983725,0.181337197,-0.066897056,-0.145507616,-0.179916502,-0.593317056,-1.000326442,-0.930912865,2.37
6,0.973569517,0.891585621,0.890412558,0.722769034,0.657786433,0.559267742,0.005157124,-0.160075481,-0.174975782,-0.204242753,-0.256995174,-0.319784382,2.37
6,0.881758325,0.890859246,0.891136506,0.762912935,0.661660382,0.617967954,0.037594246,-0.110717848,-0.128314627,-0.175543547,-0.193839515,-0.262110238,2.37
6,1.035606737,0.983678732,0.922242352,0.821978759,0.755217877,0.704795034,-0.085456605,-0.141266429,-0.17513729,-0.154631398,-0.173546139,-0.261939296,2.37
6,1.099077152,0.955808868,0.950744632,0.834147774,0.780958255,0.677654058,0.042318216,-0.143453313,-0.137144022,-0.157565476,-0.190168619,-0.241287304,2.37
6,1.043965693,0.993278679,0.924545218,0.800184261,0.730035202,0.665524427,-0.065889633,-0.147999344,-0.161871272,-0.159539985,-0.222455651,-0.30392742,2.37
6,0.849955801,0.815964908,0.787124155,0.667461311,0.606128143,0.535481591,-0.026302334,-0.119123018,-0.122183062,-0.181592646,-0.211568516,-0.260019041,2.37
6,0.949382556,0.880246063,0.852565869,0.731326805,0.671971009,0.572977819,0.016312147,-0.130524092,-0.158121356,-0.173531416,-0.208795669,-0.232474574,2.37
6,1.033309046,1.00316286,0.928136833,0.813420514,0.698519943,0.672428361,-0.082499663,-0.123017628,-0.15940231,-0.198371894,-0.245477983,-0.268411983,2.37
6,0.968160854,0.842080126,0.828334062,0.726803075,0.617440732,0.580035369,-0.030563852,-0.123410592,-0.115356684,-0.174335873,-0.207848265,-0.222843058,2.37
6,0.847221748,0.810138072,0.783995383,0.670086645,0.582907137,0.52328578,-0.050234254,-0.151656648,-0.182272958,-0.188229612,-0.298156046,-0.304409636,2.37
6,0.929591303,0.892735962,0.870422935,0.722045106,0.652397773,0.611082568,-0.047018186,-0.127827203,-0.148724711,-0.161865718,-0.226992542,-0.245322378,2.37
6,0.875972881,0.787835828,0.786984446,0.690061139,0.598425455,0.549382494,0.050925521,-0.121674658,-0.109391081,-0.188318427,-0.231217714,-0.265936025,2.37
6,0.880926847,0.815243893,0.757204487,0.649441016,0.559625519,0.476117542,0.000431264,-0.118521262,-0.146214035,-0.221150107,-0.234671169,-0.284150441,2.37
6,0.935993092,0.865635529,0.80049176,0.72871072,0.634601856,0.579331656,-0.036745937,-0.108776748,-0.171438655,-0.198404756,-0.220103475,-0.324174315,2.37
6,1.141750487,1.008246522,0.977985279,0.875183571,0.741340273,0.643439185,-0.074757774,-0.126367997,-0.16674478,-0.177072499,-0.205416871,-0.293640631,2.37
6,0.987660615,0.908679404,0.877965379,0.754097487,0.677450068,0.622414526,-0.047875062,-0.14192655,-0.141772118,-0.189013853,-0.244582899,-0.277237929,2.37
6,1.068449807,0.940848104,0.906652177,0.773733552,0.700331392,0.648442634,0.047736534,-0.114131294,-0.181999386,-0.192449605,-0.248455298,-0.295946425,2.37
6,0.961136601,0.903640597,0.887960158,0.744256814,0.658778484,0.62611311,-0.015260733,-0.138390574,-0.14773414,-0.190058737,-0.244458619,-0.206666237,2.37
6,0.95538729,0.91524054,0.905212923,0.743182632,0.654037683,0.605743181,-0.051712721,-0.142739756,-0.131977408,-0.177574424,-0.22106224,-0.272782243,2.37
6,1.008102944,0.918339879,0.891623438,0.763239336,0.698236138,0.633162664,-0.06372976,-0.168272801,-0.157104349,-0.136794901,-0.227407445,-0.248455295,2.37
6,0.969557819,0.856335468,0.842019228,0.706206766,0.630774101,0.530988858,-0.076380772,-0.124540522,-0.112741743,-0.199509988,-0.249779272,-0.290097911,2.37
6,0.820840607,0.851378248,0.79758314,0.717285048,0.666865967,0.582845395,0.044397767,-0.097380292,-0.126921494,-0.184303549,-0.194977195,-0.283979968,2.37
6,0.860156624,0.839136227,0.797662315,0.694146035,0.611715941,0.52349105,0.063894009,-0.128594329,-0.157899181,-0.175614973,-0.231146033,-0.255539005,2.37
6,0.922391399,0.843267272,0.841785887,0.704685734,0.649472589,0.5611119,-0.01565912,-0.121697209,-0.138263114,-0.180983028,-0.227160177,-0.292376129,2.37
6,0.98467074,0.87422213,0.821339042,0.721056514,0.699919208,0.616805104,0.023717566,-0.113472613,-0.139899414,-0.155767056,-0.154887086,-0.303432558,2.37
6,1.04107622,0.959423266,0.965374067,0.817193921,0.719189832,0.613439993,-0.026634265,-0.177451609,-0.158221849,-0.157703464,-0.25898327,-0.29015736,2.37
6,1.006146281,0.874709718,0.828628064,0.738822209,0.661652356,0.592527128,-0.040046398,-0.152549517,-0.131403816,-0.167206122,-0.216271985,-0.301900829,2.37
6,0.957385486,0.908866251,0.871046509,0.762064599,0.668364937,0.581650024,0.042495702,-0.173675037,-0.153346233,-0.196865119,-0.239839418,-0.308957551,2.37
6,0.857828988,0.757998261,0.705435577,0.599053554,0.559408037,0.521002996,-0.050778823,-0.183119212,-0.209128056,-0.20435777,-0.14379859,-0.15429568,2.37
6,0.946633733,0.860530385,0.836218844,0.73479521,0.617230447,0.564070267,-0.035765593,-0.137143074,-0.142110796,-0.152004987,-0.226584885,-0.31112515,2.37
6,0.921533116,0.778651579,0.787725926,0.682790067,0.602959959,0.561857844,-0.037726033,-0.132804557,-0.150973415,-0.172299988,-0.226104994,-0.207086433,2.37
6,1.098901514,0.99815945,0.958900351,0.806957467,0.728123457,0.645915541,-0.072089559,-0.13889989,-0.176757361,-0.18613171,-0.250626709,-0.321832488,2.37
6,1.123455224,1.000762564,0.956120541,0.821468368,0.733259956,0.662454232,-0.034519568,-0.140126111,-0.161300187,-0.199328063,-0.214227125,-0.300588241,2.37
6,1.065156591,0.986708265,0.924938437,0.767459868,0.696551272,0.622414252,-0.051052087,-0.121002369,-0.176941846,-0.199996683,-0.233101564,-0.260001801,2.37
6,1.080286042,0.91801567,0.880327571,0.772163803,0.670024669,0.608572516,0.046963467,-0.168871893,-0.166976694,-0.174101119,-0.206942627,-0.272917454,2.37
6,0.959762953,0.841001729,0.798818328,0.678404096,0.595431891,0.557433121,-0.008925648,-0.114146438,-0.139152688,-0.171518547,-0.204940112,-0.263677125,2.37
6,1.038366459,0.983660841,0.966362498,0.834671758,0.746695915,0.69787884,-0.046620876,-0.133416001,-0.158858226,-0.172049313,-0.194841497,-0.278860019,2.37
6,0.95537542,0.800210826,0.813399018,0.71575173,0.654157715,0.602153756,0.019546779,-0.119425082,-0.132862034,-0.135065108,-0.178230962,-0.21082102,2.37
6,1.043669776,0.943003437,0.895670783,0.768353205,0.714785202,0.641080295,0.019472496,-0.133415924,-0.12968741,-0.200898288,-0.195658066,-0.238858032,2.37
6,0.985828781,0.920937532,0.900621231,0.750012413,0.701293536,0.617834424,-0.078719494,-0.133666621,-0.159073435,-0.18901969,-0.235022372,-0.309809329,2.37
6,0.958290009,0.834443514,0.811412442,0.700190591,0.619559136,0.572655467,-0.021414073,-0.081234423,-0.12956555,-0.161476192,-0.21585252,-0.307462991,2.37
6,1.021329404,0.901121216,0.850540522,0.743491953,0.68996304,0.617835342,-0.050474383,-0.151725458,-0.143745326,-0.167185124,-0.204314908,-0.301547824,2.37
6,0.939810724,0.853226389,0.867157811,0.701718436,0.690548196,0.608771431,0.026677399,-0.136938165,-0.150986584,-0.188827033,-0.224338124,-0.263550667,2.37
6,0.947562946,0.911076733,0.870763526,0.745957248,0.700251409,0.608316907,-0.054503044,-0.13802578,-0.171800939,-0.166276094,-0.234183326,-0.276974927,2.37
6,1.00957636,0.918529046,0.89869027,0.7915359,0.698460631,0.655109922,-0.010474865,-0.165068655,-0.163257261,-0.184537337,-0.245643458,-0.277262327,2.37
6,1.060193679,0.97879029,0.936468672,0.810457096,0.733362517,0.668833981,-0.026440367,-0.164838955,-0.154328342,-0.159256344,-0.234452204,-0.248080337,2.37
6,1.067744711,0.946378262,0.909141361,0.775104224,0.675804407,0.603178777,-0.058835278,-0.122072196,-0.16925479,-0.222795288,-0.227078935,-0.300530203,2.37
